"","Country1","Country2","Period","pi_value","year"
"13781",11,10,16,0.0154328443004558,2015
"13782",12,10,16,0.0123389446282031,2015
"13783",13,10,16,0.00214918278722986,2015
"13784",14,10,16,0.00248686004863241,2015
"13785",15,10,16,0.0154099695162646,2015
"13786",16,10,16,0.00158129327991428,2015
"13787",17,10,16,0.00295092971321481,2015
"13788",18,10,16,0.00248699195003523,2015
"13789",19,10,16,0.0205414922784351,2015
"13790",20,10,16,0.00941492599869337,2015
"13791",21,10,16,0.00897568753434961,2015
"13792",22,10,16,0.0212710095800772,2015
"13793",23,10,16,0.0111911923965562,2015
"13794",24,10,16,0.00535549778278429,2015
"13795",25,10,16,0.0115850255723727,2015
"13796",26,10,16,0.010543098562665,2015
"13797",27,10,16,0.0104221622905931,2015
"13798",28,10,16,0.00576569826671373,2015
"13799",29,10,16,0.00234193871186889,2015
"13800",30,10,16,0.0101169318897219,2015
"13801",1,11,16,0.00542581294227791,2015
"13802",2,11,16,0.00466101545558805,2015
"13803",3,11,16,0.00135839243562953,2015
"13804",4,11,16,0.00534631332625465,2015
"13805",5,11,16,0.0207820148957632,2015
"13806",6,11,16,0.00565854213400689,2015
"13807",7,11,16,0.00777800787028411,2015
"13808",8,11,16,0.00585267732546274,2015
"13809",9,11,16,0.00777125044327235,2015
"13810",10,11,16,0.0104722118298858,2015
"13811",11,11,16,0.747547771402761,2015
"13812",12,11,16,0.00815583165310494,2015
"13813",13,11,16,0.000717922581004636,2015
"13814",14,11,16,0.00215861850784849,2015
"13815",15,11,16,0.00548580571758836,2015
"13816",16,11,16,0.00098883349699347,2015
"13817",17,11,16,0.00252563342411622,2015
"13818",18,11,16,0.00198586434959885,2015
"13819",19,11,16,0.0193081601846332,2015
"13820",20,11,16,0.0184522668654655,2015
"13821",21,11,16,0.00632363951035313,2015
"13822",22,11,16,0.00743873248324352,2015
"13823",23,11,16,0.00421007773169994,2015
"13824",24,11,16,0.0062174677166479,2015
"13825",25,11,16,0.00380842416651089,2015
"13826",26,11,16,0.00448666574648138,2015
"13827",27,11,16,0.012383819676597,2015
"13828",28,11,16,0.00340951423815287,2015
"13829",29,11,16,0.00375158237946282,2015
"13830",30,11,16,0.0160000374635991,2015
"13831",1,12,16,6.79817284834327e-05,2015
"13832",2,12,16,0.000272228036518215,2015
"13833",3,12,16,1.23823288702747e-05,2015
"13834",4,12,16,4.61404898610498e-05,2015
"13835",5,12,16,0.000297833601665218,2015
"13836",6,12,16,1.71063382627195e-05,2015
"13837",7,12,16,0.000416875894363826,2015
"13838",8,12,16,0.000325212505987883,2015
"13839",9,12,16,0.000348848046056834,2015
"13840",10,12,16,0.000215111640581325,2015
"13841",11,12,16,0.000395727184421693,2015
"13842",12,12,16,0.711534898082779,2015
"13843",13,12,16,3.98298513927395e-05,2015
"13844",14,12,16,5.81679828549189e-05,2015
"13845",15,12,16,0.00122206573121743,2015
"13846",16,12,16,2.52657413684401e-05,2015
"13847",17,12,16,7.20122108470975e-05,2015
"13848",18,12,16,7.02346651965335e-05,2015
"13849",19,12,16,0.000436045432836678,2015
"13850",20,12,16,0.00011928112114841,2015
"13851",21,12,16,0.000230556150795456,2015
"13852",22,12,16,0.000391245303031654,2015
"13853",23,12,16,0.00147493654076166,2015
"13854",24,12,16,0.000115870438777767,2015
"13855",25,12,16,0.000342355340561654,2015
"13856",26,12,16,0.000717180613791819,2015
"13857",27,12,16,0.000253796407813384,2015
"13858",28,12,16,0.00206885566852063,2015
"13859",29,12,16,5.53659648647185e-05,2015
"13860",30,12,16,0.00128653081790578,2015
"13861",1,13,16,0.00548237068533293,2015
"13862",2,13,16,0.000426102408714658,2015
"13863",3,13,16,0.00090006656869906,2015
"13864",4,13,16,0.00161518880286142,2015
"13865",5,13,16,0.00034561636979292,2015
"13866",6,13,16,0.000793769534939812,2015
"13867",7,13,16,0.00176014210183423,2015
"13868",8,13,16,0.0010362446717541,2015
"13869",9,13,16,0.000881016037734355,2015
"13870",10,13,16,0.00116426433361242,2015
"13871",11,13,16,0.00132667182678468,2015
"13872",12,13,16,0.0012144659422107,2015
"13873",13,13,16,0.869836057169452,2015
"13874",14,13,16,0.00190487658155914,2015
"13875",15,13,16,0.000798681317205565,2015
"13876",16,13,16,0.00448150141802238,2015
"13877",17,13,16,0.00337425150457036,2015
"13878",18,13,16,0.00137990908301981,2015
"13879",19,13,16,0.00419429878203796,2015
"13880",20,13,16,0.000610871011563846,2015
"13881",21,13,16,0.000820298692258131,2015
"13882",22,13,16,0.000519740962367023,2015
"13883",23,13,16,0.000401677178476003,2015
"13884",24,13,16,0.00038994009050492,2015
"13885",25,13,16,0.000328052509218148,2015
"13886",26,13,16,0.00108630154873358,2015
"13887",27,13,16,0.000686226333189327,2015
"13888",28,13,16,0.00107352997888694,2015
"13889",29,13,16,0.00236323336448711,2015
"13890",30,13,16,0.00319069407504026,2015
"13891",1,14,16,0.00303128160876998,2015
"13892",2,14,16,0.00151652267596727,2015
"13893",3,14,16,0.00159076630974117,2015
"13894",4,14,16,0.00235488180734423,2015
"13895",5,14,16,0.00181167726407055,2015
"13896",6,14,16,0.000887638718724537,2015
"13897",7,14,16,0.00306120371837782,2015
"13898",8,14,16,0.00244224557491085,2015
"13899",9,14,16,0.00267213960604402,2015
"13900",10,14,16,0.00304684432634895,2015
"13901",11,14,16,0.0051713101863722,2015
"13902",12,14,16,0.00194715722127054,2015
"13903",13,14,16,0.00235408334646227,2015
"13904",14,14,16,0.909882476925545,2015
"13905",15,14,16,0.00163016889889685,2015
"13906",16,14,16,0.00080033492023164,2015
"13907",17,14,16,0.00154908405898518,2015
"13908",18,14,16,0.00259088037153207,2015
"13909",19,14,16,0.00458673609296057,2015
"13910",20,14,16,0.00204745829667943,2015
"13911",21,14,16,0.00173317527024532,2015
"13912",22,14,16,0.0016391141709799,2015
"13913",23,14,16,0.000670110321423891,2015
"13914",24,14,16,0.00110442030224823,2015
"13915",25,14,16,0.00146195616596586,2015
"13916",26,14,16,0.00199019866723222,2015
"13917",27,14,16,0.00321494123440095,2015
"13918",28,14,16,0.00337195859330435,2015
"13919",29,14,16,0.00360398301368542,2015
"13920",30,14,16,0.016521847621676,2015
"13921",1,15,16,0.00569375457866602,2015
"13922",2,15,16,0.0200777378827783,2015
"13923",3,15,16,0.0026842143756738,2015
"13924",4,15,16,0.00405578641497271,2015
"13925",5,15,16,0.0383209183920419,2015
"13926",6,15,16,0.00181804641543544,2015
"13927",7,15,16,0.0167670457514896,2015
"13928",8,15,16,0.0158768914446429,2015
"13929",9,15,16,0.00647156461409787,2015
"13930",10,15,16,0.0261990957464424,2015
"13931",11,15,16,0.0122021091747807,2015
"13932",12,15,16,0.0314529696553312,2015
"13933",13,15,16,0.00172715816042241,2015
"13934",14,15,16,0.00151467598740902,2015
"13935",15,15,16,0.834039640396113,2015
"13936",16,15,16,0.00172942910240656,2015
"13937",17,15,16,0.00288531164998821,2015
"13938",18,15,16,0.00588949701165404,2015
"13939",19,15,16,0.0113606366402701,2015
"13940",20,15,16,0.00703657591886563,2015
"13941",21,15,16,0.0136849023054921,2015
"13942",22,15,16,0.0139411727289841,2015
"13943",23,15,16,0.0238947906823363,2015
"13944",24,15,16,0.00908350049425044,2015
"13945",25,15,16,0.0140115620211395,2015
"13946",26,15,16,0.0471031554538371,2015
"13947",27,15,16,0.00987701789330055,2015
"13948",28,15,16,0.00949693700239731,2015
"13949",29,15,16,0.00334553196220772,2015
"13950",30,15,16,0.00596838928501752,2015
"13951",1,16,16,0.0104743205327028,2015
"13952",2,16,16,0.00217479344387455,2015
"13953",3,16,16,0.00174053393275644,2015
"13954",4,16,16,0.00499966203201123,2015
"13955",5,16,16,0.00314768381192783,2015
"13956",6,16,16,0.00358035115902385,2015
"13957",7,16,16,0.00353160457930625,2015
"13958",8,16,16,0.00156723104149544,2015
"13959",9,16,16,0.00157063589582478,2015
"13960",10,16,16,0.00246386316065235,2015
"13961",11,16,16,0.00302679746720906,2015
"13962",12,16,16,0.00131039976164165,2015
"13963",13,16,16,0.0106577368080148,2015
"13964",14,16,16,0.00201981110331149,2015
"13965",15,16,16,0.00107533290445442,2015
"13966",16,16,16,0.883098925434946,2015
"13967",17,16,16,0.00975384685619294,2015
"13968",18,16,16,0.0085747784072208,2015
"13969",19,16,16,0.00769839433334979,2015
"13970",20,16,16,0.00267425464808761,2015
"13971",21,16,16,0.00187607967292665,2015
"13972",22,16,16,0.00129039833732437,2015
"13973",23,16,16,0.000765588995707425,2015
"13974",24,16,16,0.00451264493937067,2015
"13975",25,16,16,0.00126556503096254,2015
"13976",26,16,16,0.00120049870711091,2015
"13977",27,16,16,0.00182247345960496,2015
"13978",28,16,16,0.00179639434904858,2015
"13979",29,16,16,0.00605410472096158,2015
"13980",30,16,16,0.0106360569943665,2015
"13981",1,17,16,0.00708446009864095,2015
"13982",2,17,16,0.00197680716946823,2015
"13983",3,17,16,0.00405070690952579,2015
"13984",4,17,16,0.00348519469599972,2015
"13985",5,17,16,0.000764885222365881,2015
"13986",6,17,16,0.0137618277099098,2015
"13987",7,17,16,0.00159883621055026,2015
"13988",8,17,16,0.00129833268596591,2015
"13989",9,17,16,0.00171249882980843,2015
"13990",10,17,16,0.00165085861796832,2015
"13991",11,17,16,0.00218845997222458,2015
"13992",12,17,16,0.0164204652584292,2015
"13993",13,17,16,0.00846878177128555,2015
"13994",14,17,16,0.00343076538676605,2015
"13995",15,17,16,0.00110708945158448,2015
"13996",16,17,16,0.00415167467016071,2015
"13997",17,17,16,0.863381934080559,2015
"13998",18,17,16,0.00753116170574765,2015
"13999",19,17,16,0.00270406384264248,2015
"14000",20,17,16,0.00464956048038549,2015
"14001",21,17,16,0.00462944092236527,2015
"14002",22,17,16,0.00129973495633926,2015
"14003",23,17,16,0.00155259978532182,2015
"14004",24,17,16,0.00649991330492247,2015
"14005",25,17,16,0.0134785832694087,2015
"14006",26,17,16,0.00935061841298849,2015
"14007",27,17,16,0.00167083026257125,2015
"14008",28,17,16,0.005562654801846,2015
"14009",29,17,16,0.00385337430629431,2015
"14010",30,17,16,0.0105894400541393,2015
"14011",1,18,16,0.0013002203466561,2015
"14012",2,18,16,0.000388622710969483,2015
"14013",3,18,16,0.00140336648453479,2015
"14014",4,18,16,0.00946864983858475,2015
"14015",5,18,16,0.000852145151839556,2015
"14016",6,18,16,0.000593157013604828,2015
"14017",7,18,16,0.000851093303612068,2015
"14018",8,18,16,0.002035653991645,2015
"14019",9,18,16,0.000386610865625641,2015
"14020",10,18,16,0.00103077982423323,2015
"14021",11,18,16,0.000734290437533693,2015
"14022",12,18,16,0.000107204438303004,2015
"14023",13,18,16,0.000119683347376248,2015
"14024",14,18,16,0.000341953512572399,2015
"14025",15,18,16,0.000392902382443679,2015
"14026",16,18,16,0.000598730094559705,2015
"14027",17,18,16,0.00062025517777896,2015
"14028",18,18,16,0.749003522562671,2015
"14029",19,18,16,0.00101790085957056,2015
"14030",20,18,16,0.000347427186652612,2015
"14031",21,18,16,0.00028509716054717,2015
"14032",22,18,16,0.000177311939080901,2015
"14033",23,18,16,0.000242042558954394,2015
"14034",24,18,16,7.727142576825e-05,2015
"14035",25,18,16,0.00028484034567202,2015
"14036",26,18,16,0.000276409204865452,2015
"14037",27,18,16,0.000179484813080846,2015
"14038",28,18,16,0.000503376559689023,2015
"14039",29,18,16,0.015903783525769,2015
"14040",30,18,16,0.00156786657705566,2015
"14041",1,19,16,0.00178382392011185,2015
"14042",2,19,16,0.00640303230193178,2015
"14043",3,19,16,0.00108013789592365,2015
"14044",4,19,16,0.00108526819524291,2015
"14045",5,19,16,0.00839365228259775,2015
"14046",6,19,16,0.00140954928020641,2015
"14047",7,19,16,0.0222295581962348,2015
"14048",8,19,16,0.0052159724079525,2015
"14049",9,19,16,0.00851865769203126,2015
"14050",10,19,16,0.00983162110814314,2015
"14051",11,19,16,0.0111867053054816,2015
"14052",12,19,16,0.00734451193703773,2015
"14053",13,19,16,0.000928759800665592,2015
"14054",14,19,16,0.000975921201681641,2015
"14055",15,19,16,0.00675290270104978,2015
"14056",16,19,16,0.000388488180315089,2015
"14057",17,19,16,0.000880556492368913,2015
"14058",18,19,16,0.0010187647930153,2015
"14059",19,19,16,0.557316799347269,2015
"14060",20,19,16,0.00941505169888882,2015
"14061",21,19,16,0.00611088659708144,2015
"14062",22,19,16,0.0068058384971987,2015
"14063",23,19,16,0.00382802633457988,2015
"14064",24,19,16,0.0100122605367995,2015
"14065",25,19,16,0.00514405983673629,2015
"14066",26,19,16,0.00553110747392953,2015
"14067",27,19,16,0.0119776117150461,2015
"14068",28,19,16,0.00206952514259449,2015
"14069",29,19,16,0.000957888023337968,2015
"14070",30,19,16,0.0100114262745257,2015
"14071",1,20,16,0.000367832728902402,2015
"14072",2,20,16,0.00042638591361505,2015
"14073",3,20,16,0.00100065898631491,2015
"14074",4,20,16,0.000833597254053158,2015
"14075",5,20,16,0.000397976056806881,2015
"14076",6,20,16,0.000135493872985268,2015
"14077",7,20,16,0.00295756910605476,2015
"14078",8,20,16,0.00172231151413598,2015
"14079",9,20,16,0.00549115440393352,2015
"14080",10,20,16,0.00282894474822204,2015
"14081",11,20,16,0.00666812396154967,2015
"14082",12,20,16,0.000723386458477879,2015
"14083",13,20,16,0.000139403402566016,2015
"14084",14,20,16,0.000140813725563956,2015
"14085",15,20,16,0.000765490501855488,2015
"14086",16,20,16,0.000233299175973437,2015
"14087",17,20,16,0.000829688625743342,2015
"14088",18,20,16,0.000153967138985479,2015
"14089",19,20,16,0.00546594530127031,2015
"14090",20,20,16,0.721830594253846,2015
"14091",21,20,16,0.00522570838152854,2015
"14092",22,20,16,0.000643523928550943,2015
"14093",23,20,16,0.000524199186637679,2015
"14094",24,20,16,0.00580057383649746,2015
"14095",25,20,16,0.000186886787870945,2015
"14096",26,20,16,0.000267759675572644,2015
"14097",27,20,16,0.015690450424713,2015
"14098",28,20,16,0.000555879337774998,2015
"14099",29,20,16,0.00029668719464269,2015
"14100",30,20,16,0.000875511910739822,2015
"14101",1,21,16,0.000576128365309458,2015
"14102",2,21,16,0.00745057773132592,2015
"14103",3,21,16,0.000215114215064532,2015
"14104",4,21,16,0.000916272392052652,2015
"14105",5,21,16,0.00452958277121351,2015
"14106",6,21,16,0.00169927390941591,2015
"14107",7,21,16,0.0152827465014343,2015
"14108",8,21,16,0.00339434833032916,2015
"14109",9,21,16,0.0058654833069991,2015
"14110",10,21,16,0.00526109461354128,2015
"14111",11,21,16,0.00484439145514817,2015
"14112",12,21,16,0.00396552058527317,2015
"14113",13,21,16,0.000111515695734385,2015
"14114",14,21,16,0.000196659098092156,2015
"14115",15,21,16,0.00381053071156233,2015
"14116",16,21,16,0.000121534265229761,2015
"14117",17,21,16,0.000449267215897124,2015
"14118",18,21,16,0.000782602945228465,2015
"14119",19,21,16,0.00926959849125391,2015
"14120",20,21,16,0.00813057317138594,2015
"14121",21,21,16,0.777148506038633,2015
"14122",22,21,16,0.00276302343844234,2015
"14123",23,21,16,0.0103999386751972,2015
"14124",24,21,16,0.00653041027892592,2015
"14125",25,21,16,0.0272210083061527,2015
"14126",26,21,16,0.0091403453481246,2015
"14127",27,21,16,0.0115151149202999,2015
"14128",28,21,16,0.00279376109913214,2015
"14129",29,21,16,0.000299332452855635,2015
"14130",30,21,16,0.00336356306629008,2015
"14131",1,22,16,0.000238849587586817,2015
"14132",2,22,16,0.00123154843549418,2015
"14133",3,22,16,0.000545192984948791,2015
"14134",4,22,16,0.000374653606003212,2015
"14135",5,22,16,0.00148419133930672,2015
"14136",6,22,16,4.43430445820087e-05,2015
"14137",7,22,16,0.00148177358679545,2015
"14138",8,22,16,0.00935822652165357,2015
"14139",9,22,16,0.00079615269164256,2015
"14140",10,22,16,0.00341090950949239,2015
"14141",11,22,16,0.00146723237036397,2015
"14142",12,22,16,0.00133591370078356,2015
"14143",13,22,16,6.53257868693954e-05,2015
"14144",14,22,16,3.27851537896029e-05,2015
"14145",15,22,16,0.00120852623065594,2015
"14146",16,22,16,5.43586360034883e-05,2015
"14147",17,22,16,5.18866258783842e-05,2015
"14148",18,22,16,0.000428581865642893,2015
"14149",19,22,16,0.00231483924591143,2015
"14150",20,22,16,0.00100006077345548,2015
"14151",21,22,16,0.000699357112422283,2015
"14152",22,22,16,0.753491773360538,2015
"14153",23,22,16,0.0008451131086312,2015
"14154",24,22,16,0.000300593874953133,2015
"14155",25,22,16,0.000584781045268959,2015
"14156",26,22,16,0.000600499946156456,2015
"14157",27,22,16,0.00129165659708989,2015
"14158",28,22,16,0.000549393172803271,2015
"14159",29,22,16,0.000259055876093587,2015
"14160",30,22,16,0.00152854084382167,2015
"14161",1,23,16,7.61118946307934e-05,2015
"14162",2,23,16,0.0047535716880432,2015
"14163",3,23,16,9.10768537704552e-05,2015
"14164",4,23,16,0.000194130180515952,2015
"14165",5,23,16,0.00104920126636589,2015
"14166",6,23,16,6.59014254920669e-05,2015
"14167",7,23,16,0.00220579419412653,2015
"14168",8,23,16,0.000974494713064717,2015
"14169",9,23,16,0.000504606014502249,2015
"14170",10,23,16,0.00171733520574669,2015
"14171",11,23,16,0.000762877157522226,2015
"14172",12,23,16,0.00420459225827663,2015
"14173",13,23,16,1.64106377177957e-05,2015
"14174",14,23,16,0.000111264237084679,2015
"14175",15,23,16,0.00295532738717588,2015
"14176",16,23,16,0.000223936177701695,2015
"14177",17,23,16,0.0002145459630584,2015
"14178",18,23,16,0.000120300409768493,2015
"14179",19,23,16,0.00178776189182191,2015
"14180",20,23,16,0.000799060945872583,2015
"14181",21,23,16,0.00152023902091664,2015
"14182",22,23,16,0.00057503018908543,2015
"14183",23,23,16,0.791467073147999,2015
"14184",24,23,16,0.000614489277113772,2015
"14185",25,23,16,0.00312548503798165,2015
"14186",26,23,16,0.00290676524972959,2015
"14187",27,23,16,0.00117345032904484,2015
"14188",28,23,16,0.00174974337470291,2015
"14189",29,23,16,0.000110780798073887,2015
"14190",30,23,16,0.00123188947911819,2015
"14191",1,24,16,0.00032055239529017,2015
"14192",2,24,16,0.00537767016704996,2015
"14193",3,24,16,0.000305165053193511,2015
"14194",4,24,16,0.0038991116707054,2015
"14195",5,24,16,0.00882831467530743,2015
"14196",6,24,16,0.000802248214293325,2015
"14197",7,24,16,0.00412098287749558,2015
"14198",8,24,16,0.00125323405624738,2015
"14199",9,24,16,0.0107468718725488,2015
"14200",10,24,16,0.00138809716086155,2015
"14201",11,24,16,0.00230629239790976,2015
"14202",12,24,16,0.00445594060311142,2015
"14203",13,24,16,0.000465409198312179,2015
"14204",14,24,16,0.000880259590908068,2015
"14205",15,24,16,0.00229310331261758,2015
"14206",16,24,16,0.00203511159568348,2015
"14207",17,24,16,0.00220416876954701,2015
"14208",18,24,16,0.000295088439059657,2015
"14209",19,24,16,0.00249325113923392,2015
"14210",20,24,16,0.00166455286880297,2015
"14211",21,24,16,0.00946885165316282,2015
"14212",22,24,16,0.000746435672308036,2015
"14213",23,24,16,0.00482923549368163,2015
"14214",24,24,16,0.779204443749551,2015
"14215",25,24,16,0.00479180284248186,2015
"14216",26,24,16,0.0017997115090531,2015
"14217",27,24,16,0.00505076588267552,2015
"14218",28,24,16,0.00404705673220996,2015
"14219",29,24,16,0.000470130440447348,2015
"14220",30,24,16,0.00448046001927408,2015
"14221",1,25,16,0.000298247037165339,2015
"14222",2,25,16,0.00757668648601267,2015
"14223",3,25,16,4.16518117338673e-05,2015
"14224",4,25,16,0.000139911816141391,2015
"14225",5,25,16,0.00138601920915838,2015
"14226",6,25,16,0.000170807243116131,2015
"14227",7,25,16,0.00287109483399594,2015
"14228",8,25,16,0.000956145365108208,2015
"14229",9,25,16,0.000643406757883112,2015
"14230",10,25,16,0.00129254826271683,2015
"14231",11,25,16,0.00101726803093203,2015
"14232",12,25,16,0.00119502901315881,2015
"14233",13,25,16,8.89078105889791e-06,2015
"14234",14,25,16,1.46973880784038e-05,2015
"14235",15,25,16,0.00135854861882252,2015
"14236",16,25,16,1.90091757399874e-05,2015
"14237",17,25,16,8.09024863343569e-05,2015
"14238",18,25,16,8.43342655589225e-05,2015
"14239",19,25,16,0.00152996721005927,2015
"14240",20,25,16,0.000758861712256656,2015
"14241",21,25,16,0.00502010047795187,2015
"14242",22,25,16,0.000741762009225919,2015
"14243",23,25,16,0.00392033385736464,2015
"14244",24,25,16,0.00135673267082779,2015
"14245",25,25,16,0.676246639555169,2015
"14246",26,25,16,0.00597483339125419,2015
"14247",27,25,16,0.00152389901799461,2015
"14248",28,25,16,0.00067055111238043,2015
"14249",29,25,16,8.49818073376001e-05,2015
"14250",30,25,16,0.00116977529856076,2015
"14251",1,26,16,8.15168052903291e-05,2015
"14252",2,26,16,0.0047597786417983,2015
"14253",3,26,16,1.91745190278515e-05,2015
"14254",4,26,16,6.56951548506845e-05,2015
"14255",5,26,16,0.000718225288916165,2015
"14256",6,26,16,1.38642155208066e-05,2015
"14257",7,26,16,0.00104642308827411,2015
"14258",8,26,16,0.000224947503239332,2015
"14259",9,26,16,0.000206272269647068,2015
"14260",10,26,16,0.00050888383640864,2015
"14261",11,26,16,0.00019493493612483,2015
"14262",12,26,16,0.000595763755601824,2015
"14263",13,26,16,8.73849254921683e-06,2015
"14264",14,26,16,2.05312144487622e-05,2015
"14265",15,26,16,0.00168781811753281,2015
"14266",16,26,16,1.2192800990321e-05,2015
"14267",17,26,16,3.11120421312644e-05,2015
"14268",18,26,16,5.48881476578643e-05,2015
"14269",19,26,16,0.000448467599946981,2015
"14270",20,26,16,0.000304130755753456,2015
"14271",21,26,16,0.000639799632882427,2015
"14272",22,26,16,0.000200666270328989,2015
"14273",23,26,16,0.00110336464179286,2015
"14274",24,26,16,0.000621180518185118,2015
"14275",25,26,16,0.00172041575014878,2015
"14276",26,26,16,0.63209838526142,2015
"14277",27,26,16,0.000446927966315243,2015
"14278",28,26,16,0.000213900603486471,2015
"14279",29,26,16,3.12568602242633e-05,2015
"14280",30,26,16,0.000753214899593876,2015
"14281",1,27,16,0.00158476275838472,2015
"14282",2,27,16,0.00374765762901507,2015
"14283",3,27,16,0.000731144488895528,2015
"14284",4,27,16,0.000834780989049941,2015
"14285",5,27,16,0.00350328965722171,2015
"14286",6,27,16,0.00180448181643813,2015
"14287",7,27,16,0.00469737905881039,2015
"14288",8,27,16,0.00228237010989718,2015
"14289",9,27,16,0.031790818571946,2015
"14290",10,27,16,0.00287899804922024,2015
"14291",11,27,16,0.00522435563660122,2015
"14292",12,27,16,0.00309701185421543,2015
"14293",13,27,16,0.000734192723315284,2015
"14294",14,27,16,0.000823470004926111,2015
"14295",15,27,16,0.0018983197174044,2015
"14296",16,27,16,0.000525910068689996,2015
"14297",17,27,16,0.00070863632270699,2015
"14298",18,27,16,0.00079838412106873,2015
"14299",19,27,16,0.011591965876159,2015
"14300",20,27,16,0.0560656077500049,2015
"14301",21,27,16,0.00528536634153899,2015
"14302",22,27,16,0.00260423530610263,2015
"14303",23,27,16,0.00151731239942388,2015
"14304",24,27,16,0.00457347796128391,2015
"14305",25,27,16,0.00229726830856495,2015
"14306",26,27,16,0.00205576163726196,2015
"14307",27,27,16,0.718667518069349,2015
"14308",28,27,16,0.00164690679070887,2015
"14309",29,27,16,0.000649123113136338,2015
"14310",30,27,16,0.00410678975667795,2015
"14311",1,28,16,0.0010486461113386,2015
"14312",2,28,16,0.00412535272813558,2015
"14313",3,28,16,0.000505200581786461,2015
"14314",4,28,16,0.00129513604919603,2015
"14315",5,28,16,0.00310000908644822,2015
"14316",6,28,16,0.000484184362530178,2015
"14317",7,28,16,0.00853943323842887,2015
"14318",8,28,16,0.0056589935182452,2015
"14319",9,28,16,0.00314486118348826,2015
"14320",10,28,16,0.00494342764980645,2015
"14321",11,28,16,0.00578783926623913,2015
"14322",12,28,16,0.0129025889579346,2015
"14323",13,28,16,0.000456087310779521,2015
"14324",14,28,16,0.000324377630168176,2015
"14325",15,28,16,0.00394375326250416,2015
"14326",16,28,16,0.000206654742835037,2015
"14327",17,28,16,0.00027017661046642,2015
"14328",18,28,16,0.00133008736268596,2015
"14329",19,28,16,0.00646002409148078,2015
"14330",20,28,16,0.00343680554749931,2015
"14331",21,28,16,0.00557886781280535,2015
"14332",22,28,16,0.00231257392714714,2015
"14333",23,28,16,0.0105315818085649,2015
"14334",24,28,16,0.00681140445941246,2015
"14335",25,28,16,0.00523135244967038,2015
"14336",26,28,16,0.00969046995595391,2015
"14337",27,28,16,0.0050456324963689,2015
"14338",28,28,16,0.863214329951623,2015
"14339",29,28,16,0.000830908405095264,2015
"14340",30,28,16,0.00571557747901714,2015
"14341",1,29,16,0.0182209639066355,2015
"14342",2,29,16,0.00576930984539869,2015
"14343",3,29,16,0.00979373882363257,2015
"14344",4,29,16,0.144204426392501,2015
"14345",5,29,16,0.0138228923588384,2015
"14346",6,29,16,0.00476239069988517,2015
"14347",7,29,16,0.0122409575238415,2015
"14348",8,29,16,0.00544073593349559,2015
"14349",9,29,16,0.0108338185700663,2015
"14350",10,29,16,0.0128488228519346,2015
"14351",11,29,16,0.0184756339684228,2015
"14352",12,29,16,0.00679332166250456,2015
"14353",13,29,16,0.00370023182742463,2015
"14354",14,29,16,0.00652084348208837,2015
"14355",15,29,16,0.00637047388560931,2015
"14356",16,29,16,0.00941291231312876,2015
"14357",17,29,16,0.0132033689428899,2015
"14358",18,29,16,0.115767627608302,2015
"14359",19,29,16,0.035731519558984,2015
"14360",20,29,16,0.0105429099492246,2015
"14361",21,29,16,0.00396587210022642,2015
"14362",22,29,16,0.00447018440506255,2015
"14363",23,29,16,0.00277264629301072,2015
"14364",24,29,16,0.00350686162301039,2015
"14365",25,29,16,0.00275537328765031,2015
"14366",26,29,16,0.00381825302354154,2015
"14367",27,29,16,0.0115130927430212,2015
"14368",28,29,16,0.00589292705079756,2015
"14369",29,29,16,0.839299250992646,2015
"14370",30,29,16,0.0423282994018818,2015
"14371",1,30,16,0.075359583861911,2015
"14372",2,30,16,0.0665007455102978,2015
"14373",3,30,16,0.0336862221648348,2015
"14374",4,30,16,0.0429199163188075,2015
"14375",5,30,16,0.0819425600073107,2015
"14376",6,30,16,0.0441869824419993,2015
"14377",7,30,16,0.0730177394923281,2015
"14378",8,30,16,0.0569583700660911,2015
"14379",9,30,16,0.0511030020417942,2015
"14380",10,30,16,0.0678973362107512,2015
"14381",11,30,16,0.0724077088250453,2015
"14382",12,30,16,0.076619158608971,2015
"14383",13,30,16,0.0528543490880873,2015
"14384",14,30,16,0.0377677755066465,2015
"14385",15,30,16,0.0427352532298084,2015
"14386",16,30,16,0.0423947887205979,2015
"14387",17,30,16,0.0475503328506603,2015
"14388",18,30,16,0.0364223445011507,2015
"14389",19,30,16,0.134084982615836,2015
"14390",20,30,16,0.0682076636492099,2015
"14391",21,30,16,0.0479225863880173,2015
"14392",22,30,16,0.045753078871991,2015
"14393",23,30,16,0.0551458962743309,2015
"14394",24,30,16,0.0811254969202846,2015
"14395",25,30,16,0.128380769215025,2015
"14396",26,30,16,0.10379742450539,2015
"14397",27,30,16,0.0790884458255005,2015
"14398",28,30,16,0.0343736091048299,2015
"14399",29,30,16,0.0493615566410648,2015
"14400",30,30,16,0.750095319617587,2015
"14401",1,1,17,0.777243711149452,2016
"14402",2,1,17,0.000422856676036977,2016
"14403",3,1,17,0.00029749729803947,2016
"14404",4,1,17,0.000714847709358362,2016
"14405",5,1,17,0.00107168825982009,2016
"14406",6,1,17,0.00139892063916102,2016
"14407",7,1,17,0.000337704895914346,2016
"14408",8,1,17,0.000260660719081881,2016
"14409",9,1,17,0.000183408467607282,2016
"14410",10,1,17,0.000317490107349542,2016
"14411",11,1,17,0.000879430287593866,2016
"14412",12,1,17,0.000103409469600919,2016
"14413",13,1,17,0.00253294909453963,2016
